DOB,Sex,AnimalID,BehMom,Sire,Dam
6/30/19,m,DD08883,DD05003,NA,NA
5/16/19,f,DD08884,DD05007,NA,NA
7/20/19,m,DD08885,DD05013,NA,NA
2006-11-19,f,DD08886,DD05015,NA,NA
2007-06-19,m,DD08887,DD05041,NA,NA
2007-04-19,m,DD08888,DD05062,NA,NA
6/24/19,m,DD08889,DD05079,NA,NA
2006-03-19,m,DD08890,DD05086,NA,NA
2006-09-19,m,DD08891,DD05089,NA,NA
2007-07-19,m,DD08892,DD05096,NA,NA
2009-03-19,m,DD08893,DD05114,NA,NA
6/17/19,m,DD08894,DD05116,NA,NA
2007-12-19,f,DD08895,DD05211,NA,NA
8/17/19,m,DD08896,DD05331,NA,NA
2008-04-19,m,DD08897,DD05388,NA,NA
5/25/19,f,DD08898,DD05421,NA,NA
7/14/19,m,DD08899,DD05458,NA,NA
8/17/19,m,DD08900,DD05483,NA,NA
6/17/19,f,DD08901,DD05536,NA,NA
2006-07-19,f,DD08902,DD05538,NA,NA
9/15/19,f,DD08903,DD05546,NA,NA
6/15/19,m,DD08904,DD05556,NA,NA
6/16/19,f,DD08905,DD05562,NA,NA
5/23/19,m,DD08906,DD05573,NA,NA
2006-07-19,m,DD08907,DD05579,NA,NA
2007-08-19,f,DD08908,DD05591,NA,NA
2007-08-19,f,DD08909,DD05597,NA,NA
7/14/19,m,DD08910,DD05598,NA,NA
7/14/19,m,DD08911,DD05608,NA,NA
6/29/19,m,DD08912,DD05618,NA,NA
5/25/19,m,DD08913,DD05622,NA,NA
8/27/19,f,DD08914,DD05635,NA,NA
7/29/19,m,DD08915,DD05645,NA,NA
6/15/19,f,DD08916,DD05662,NA,NA
6/28/19,m,DD08917,DD05662,NA,NA
6/30/19,m,DD08918,DD05664,NA,NA
6/16/19,m,DD08919,DD05673,NA,NA
6/13/19,m,DD08920,DD05674,NA,NA
6/15/19,f,DD08921,DD05676,NA,NA
7/28/19,f,DD08922,DD05692,NA,NA
2/10/84,f,DD08923,DD01789,NA,DD01789
2010-06-20,f,DD08924,DD00026,NA,NA
6/29/20,f,DD08925,DD00140,NA,NA
8/18/20,m,DD08926,DD00297,NA,NA
9/22/20,m,DD08927,DD00302,NA,NA
6/19/20,f,DD08928,DD00312,NA,NA
6/24/20,f,DD08929,DD00313,NA,NA
2009-05-20,f,DD08930,DD00324,NA,NA
9/18/20,m,DD08931,DD00326,NA,NA
6/15/20,m,DD08932,DD00339,NA,NA
7/19/20,f,DD08933,DD00340,NA,NA
7/31/20,f,DD08934,DD00363,NA,NA
8/18/20,f,DD08935,DD00383,NA,NA
10/17/20,m,DD08936,DD00384,NA,NA
11/17/20,f,DD08937,DD00385,NA,NA
5/17/20,m,DD08938,DD00393,NA,NA
8/18/20,m,DD08939,DD00405,NA,NA
5/18/20,m,DD08940,DD00406,NA,NA
2009-01-20,m,DD08941,DD00422,NA,NA
5/18/20,f,DD08942,DD00423,NA,NA
8/24/20,f,DD08943,DD00477,NA,NA
6/17/20,f,DD08944,DD00479,NA,NA
8/19/20,f,DD08945,DD00483,NA,NA
2008-10-20,m,DD08946,DD00484,NA,NA
7/18/20,m,DD08947,DD00486,NA,NA
8/23/20,m,DD08948,DD00488,NA,NA
7/22/20,m,DD08949,DD00489,NA,NA
2005-10-20,m,DD08950,DD00499,NA,NA
7/18/20,m,DD08951,DD00502,NA,NA
7/20/20,f,DD08952,DD00504,NA,NA
6/16/20,f,DD08953,DD00508,NA,NA
2007-12-20,m,DD08954,DD00509,NA,NA
7/25/20,f,DD08955,DD00510,NA,NA
7/17/20,m,DD08956,DD00524,NA,NA
2007-12-20,m,DD08957,DD00525,NA,NA
6/14/20,m,DD08958,DD00526,NA,NA
2006-05-20,f,DD08959,DD00527,NA,NA
2009-06-20,m,DD08960,DD00528,NA,NA
2008-12-20,f,DD08961,DD00529,NA,NA
6/15/20,f,DD08962,DD00536,NA,NA
6/14/20,u,DD08963,DD00539,NA,NA
8/13/20,m,DD08964,DD00539,NA,NA
2008-01-20,m,DD08965,DD00550,NA,NA
2008-04-20,f,DD08966,DD00690,NA,NA
8/23/20,f,DD08967,DD00796,NA,NA
7/24/20,m,DD08968,DD00804,NA,NA
7/13/20,f,DD08969,DD00808,NA,NA
8/23/20,f,DD08970,DD00837,NA,NA
7/21/20,f,DD08971,DD00844,NA,NA
8/25/20,m,DD08972,DD00852,NA,NA
2009-03-20,m,DD08973,DD00860,NA,NA
5/19/20,f,DD08974,DD00863,NA,NA
2007-01-20,f,DD08975,DD00876,NA,NA
2007-08-20,f,DD08976,DD00887,NA,NA
2008-01-20,f,DD08977,DD00888,NA,NA
5/18/20,m,DD08978,DD00899,NA,NA
6/14/20,m,DD08979,DD00904,NA,NA
2008-01-20,m,DD08980,DD00906,NA,NA
6/21/20,m,DD08981,DD00908,NA,NA
2007-10-20,f,DD08982,DD00918,NA,NA
2007-11-20,m,DD08983,DD00919,NA,NA
7/19/20,m,DD08984,DD00925,NA,NA
2007-04-20,f,DD08985,DD00929,NA,NA
6/30/20,m,DD08986,DD00945,NA,NA
6/29/20,f,DD08987,DD00952,NA,NA
2006-12-20,f,DD08988,DD00975,NA,NA
2006-05-20,f,DD08989,DD00996,NA,NA
2007-04-20,m,DD08990,DD00999,NA,NA
5/26/20,f,DD08991,DD01012,NA,NA
6/24/20,f,DD08992,DD01025,NA,NA
2006-03-20,f,DD08993,DD01034,NA,NA
5/22/20,m,DD08994,DD01036,NA,NA
6/16/20,f,DD08995,DD01037,NA,NA
5/18/20,f,DD08996,DD01038,NA,NA
6/16/20,m,DD08997,DD01039,NA,NA
7/29/20,m,DD08998,DD01040,NA,NA
8/19/20,m,DD08999,DD01045,NA,NA
8/23/20,m,DD09000,DD01050,NA,NA
9/18/20,f,DD09001,DD01335,NA,NA
10/22/20,f,DD09002,DD01376,NA,NA
8/16/20,f,DD09003,DD01383,NA,NA
8/26/20,m,DD09004,DD01385,NA,NA
5/19/20,m,DD09005,DD01403,NA,NA
6/18/20,m,DD09006,DD01408,NA,NA
7/18/20,m,DD09007,DD01415,NA,NA
7/22/20,f,DD09008,DD01423,NA,NA
8/20/20,f,DD09009,DD01426,NA,NA
2007-04-20,f,DD09010,DD01430,NA,NA
2006-10-20,m,DD09011,DD01433,NA,NA
8/13/20,f,DD09012,DD01446,NA,NA
2011-05-20,f,DD09013,DD01447,NA,NA
6/13/20,m,DD09014,DD01452,NA,NA
2006-08-20,f,DD09015,DD01469,NA,NA
7/14/20,m,DD09016,DD01479,NA,NA
5/26/20,f,DD09017,DD01482,NA,NA
8/30/20,f,DD09018,DD01489,NA,NA
2007-01-20,f,DD09019,DD01507,NA,NA
6/22/20,f,DD09020,DD01510,NA,NA
6/17/20,m,DD09021,DD01511,NA,NA
6/16/20,f,DD09022,DD01542,NA,NA
7/13/20,m,DD09023,DD01559,NA,NA
5/22/20,f,DD09024,DD01569,NA,NA
5/17/20,m,DD09025,DD01571,NA,NA
2008-02-20,m,DD09026,DD01576,NA,NA
6/17/20,m,DD09027,DD01611,NA,NA
8/16/20,m,DD09028,DD01620,NA,NA
2008-12-20,m,DD09029,DD01630,NA,NA
6/25/20,m,DD09030,DD01632,NA,NA
7/19/20,f,DD09031,DD01634,NA,NA
2008-04-20,f,DD09032,DD01719,NA,NA
2011-12-20,f,DD09033,DD01779,NA,NA
2008-10-20,m,DD09034,DD01870,NA,NA
10/13/20,f,DD09035,DD01981,NA,NA
7/24/20,m,DD09036,DD02008,NA,NA
2008-02-20,m,DD09037,DD02025,NA,NA
5/26/20,f,DD09038,DD02030,NA,NA
8/22/20,f,DD09039,DD02039,NA,NA
6/15/20,f,DD09040,DD02043,NA,NA
9/21/20,f,DD09041,DD02045,NA,NA
7/15/20,f,DD09042,DD02064,NA,NA
5/17/20,f,DD09043,DD02092,NA,NA
2006-07-20,m,DD09044,DD02100,NA,NA
8/30/20,f,DD09045,DD02114,NA,NA
5/25/20,m,DD09046,DD02138,NA,NA
5/18/20,m,DD09047,DD02140,NA,NA
5/25/20,f,DD09048,DD02149,NA,NA
7/15/20,f,DD09049,DD02162,NA,NA
8/13/20,m,DD09050,DD02180,NA,NA
2008-01-20,f,DD09051,DD02195,NA,NA
6/20/20,f,DD09052,DD02205,NA,NA
7/31/20,f,DD09053,DD02207,NA,NA
2006-03-20,f,DD09054,DD02212,NA,NA
7/16/20,m,DD09055,DD02220,NA,NA
2008-08-20,m,DD09056,DD02221,NA,NA
2007-03-20,f,DD09057,DD02231,NA,NA
6/24/20,f,DD09058,DD02545,NA,NA
2008-11-20,m,DD09059,DD02550,NA,NA
2009-12-20,F,DD09060,DD02554,NA,NA
2008-03-20,f,DD09061,DD02558,NA,NA
6/26/20,f,DD09062,DD02569,NA,NA
6/26/20,f,DD09063,DD02572,NA,NA
7/27/20,m,DD09064,DD02589,NA,NA
6/17/20,m,DD09065,DD02604,NA,NA
6/26/20,f,DD09066,DD02633,NA,NA
6/23/20,f,DD09067,DD02636,NA,NA
6/13/20,m,DD09068,DD02637,NA,NA
7/21/20,f,DD09069,DD02637,NA,NA
7/26/20,f,DD09070,DD02647,NA,NA
2008-12-20,f,DD09071,DD02658,NA,NA
7/16/20,m,DD09072,DD02670,NA,NA
2009-01-20,m,DD09073,DD02677,NA,NA
2006-12-20,m,DD09074,DD02680,NA,NA
2009-09-20,f,DD09075,DD02692,NA,NA
6/25/20,m,DD09076,DD02700,NA,NA
2006-06-20,m,DD09077,DD02710,NA,NA
6/14/20,f,DD09078,DD02711,NA,NA
6/14/20,m,DD09079,DD02716,NA,NA
7/20/20,f,DD09080,DD02721,NA,NA
7/14/20,m,DD09081,DD02725,NA,NA
5/29/20,f,DD09082,DD02735,NA,NA
2005-12-20,f,DD09083,DD02738,NA,NA
6/19/20,f,DD09084,DD02741,NA,NA
2008-11-20,m,DD09085,DD02752,NA,NA
2006-09-20,f,DD09086,DD02758,NA,NA
2009-05-20,m,DD09087,DD02763,NA,NA
2008-10-20,m,DD09088,DD02770,NA,NA
2007-06-20,m,DD09089,DD02774,NA,NA
2007-11-20,f,DD09090,DD02782,NA,NA
6/20/20,f,DD09091,DD02794,NA,NA
8/22/20,m,DD09092,DD02910,NA,NA
7/31/20,f,DD09093,DD03004,NA,NA
5/24/20,m,DD09094,DD03149,NA,NA
7/29/20,m,DD09095,DD03153,NA,NA
9/18/20,m,DD09096,DD03179,NA,NA
7/26/20,u,DD09097,DD03201,NA,NA
2007-07-20,f,DD09098,DD03237,NA,NA
8/14/20,m,DD09099,DD03239,NA,NA
6/27/20,f,DD09100,DD03243,NA,NA
8/24/20,f,DD09101,DD03254,NA,NA
2006-06-20,m,DD09102,DD03260,NA,NA
5/18/20,m,DD09103,DD03266,NA,NA
5/26/20,m,DD09104,DD03278,NA,NA
5/14/20,f,DD09105,DD03305,NA,NA
6/26/20,f,DD09106,DD03306,NA,NA
6/27/20,f,DD09107,DD03308,NA,NA
8/14/20,m,DD09108,DD03311,NA,NA
2008-03-20,f,DD09109,DD03333,NA,NA
2009-05-20,m,DD09110,DD03333,NA,NA
6/15/20,m,DD09111,DD03334,NA,NA
2008-11-20,f,DD09112,DD03337,NA,NA
6/23/20,m,DD09113,DD03340,NA,NA
2008-06-20,m,DD09114,DD03348,NA,NA
7/19/20,f,DD09115,DD03349,NA,NA
2008-09-20,m,DD09116,DD03372,NA,NA
2008-10-20,f,DD09117,DD03390,NA,NA
8/13/20,m,DD09118,DD03393,NA,NA
7/16/20,m,DD09119,DD03527,NA,NA
9/24/20,f,DD09120,DD03701,NA,NA
8/18/20,f,DD09121,DD03731,NA,NA
2009-02-20,m,DD09122,DD03733,NA,NA
6/14/20,m,DD09123,DD03736,NA,NA
8/20/20,f,DD09124,DD03749,NA,NA
2007-07-20,m,DD09125,DD03806,NA,NA
7/15/20,m,DD09126,DD03810,NA,NA
6/29/20,f,DD09127,DD03824,NA,NA
2008-04-20,f,DD09128,DD03855,NA,NA
7/20/20,m,DD09129,DD03859,NA,NA
6/14/20,f,DD09130,DD03860,NA,NA
8/27/20,m,DD09131,DD03871,NA,NA
8/23/20,m,DD09132,DD03883,NA,NA
6/28/20,f,DD09133,DD03885,NA,NA
9/22/20,f,DD09134,DD03885,NA,NA
2006-10-20,m,DD09135,DD03915,NA,NA
6/20/20,f,DD09136,DD03925,NA,NA
2007-11-20,f,DD09137,DD03926,NA,NA
8/22/20,m,DD09138,DD03928,NA,NA
5/22/20,f,DD09139,DD03936,NA,NA
5/31/20,m,DD09140,DD03938,NA,NA
2007-08-20,m,DD09141,DD03948,NA,NA
8/15/20,f,DD09142,DD03955,NA,NA
8/15/20,f,DD09143,DD03959,NA,NA
2007-08-20,m,DD09144,DD03960,NA,NA
7/20/20,m,DD09145,DD03968,NA,NA
7/29/20,m,DD09146,DD03972,NA,NA
9/26/20,m,DD09147,DD04288,NA,NA
2009-07-20,f,DD09148,DD04296,NA,NA
7/16/20,f,DD09149,DD04298,NA,NA
2009-06-20,f,DD09150,DD04308,NA,NA
2009-02-20,f,DD09151,DD04316,NA,NA
8/17/20,f,DD09152,DD04330,NA,NA
2005-12-20,f,DD09153,DD04345,NA,NA
2007-07-20,f,DD09154,DD04399,NA,NA
2008-11-20,f,DD09155,DD04406,NA,NA
7/24/20,f,DD09156,DD04410,NA,NA
2006-07-20,m,DD09157,DD04425,NA,NA
5/23/20,m,DD09158,DD04428,NA,NA
7/13/20,m,DD09159,DD04437,NA,NA
7/18/20,m,DD09160,DD04452,NA,NA
5/27/20,m,DD09161,DD04460,NA,NA
6/25/20,f,DD09162,DD04490,NA,NA
5/27/20,m,DD09163,DD04500,NA,NA
5/24/20,m,DD09164,DD04509,NA,NA
5/21/20,m,DD09165,DD04513,NA,NA
2007-09-20,f,DD09166,DD04523,NA,NA
8/19/20,f,DD09167,DD04525,NA,NA
2007-11-20,f,DD09168,DD04528,NA,NA
2008-10-20,m,DD09169,DD04541,NA,NA
7/24/20,m,DD09170,DD04542,NA,NA
8/21/20,f,DD09171,DD04690,NA,NA
6/21/20,f,DD09172,DD04749,NA,NA
6/27/20,f,DD09173,DD04875,NA,NA
6/16/20,m,DD09174,DD04877,NA,NA
2006-12-20,f,DD09175,DD04928,NA,NA
7/19/20,f,DD09176,DD04948,NA,NA
8/19/20,f,DD09177,DD04969,NA,NA
6/28/20,f,DD09178,DD04975,NA,NA
2008-02-20,m,DD09179,DD04977,NA,NA
2007-08-20,m,DD09180,DD05003,NA,NA
6/28/20,m,DD09181,DD05008,NA,NA
7/14/20,f,DD09182,DD05015,NA,NA
5/16/20,f,DD09183,DD05019,NA,NA
7/20/20,m,DD09184,DD05036,NA,NA
6/29/20,f,DD09185,DD05060,NA,NA
2008-12-20,m,DD09186,DD05062,NA,NA
5/22/20,f,DD09187,DD05071,NA,NA
7/14/20,m,DD09188,DD05078,NA,NA
2008-04-20,m,DD09189,DD05079,NA,NA
2007-12-20,f,DD09190,DD05089,NA,NA
5/31/20,f,DD09191,DD05091,NA,NA
7/25/20,f,DD09192,DD05096,NA,NA
2008-01-20,f,DD09193,DD05097,NA,NA
8/28/20,m,DD09194,DD05100,NA,NA
8/17/20,m,DD09195,DD05110,NA,NA
2007-10-20,f,DD09196,DD05112,NA,NA
2007-11-20,m,DD09197,DD05113,NA,NA
5/25/20,m,DD09198,DD05116,NA,NA
8/25/20,f,DD09199,DD05134,NA,NA
2007-12-20,f,DD09200,DD05139,NA,NA
2007-11-20,m,DD09201,DD05177,NA,NA
7/19/20,f,DD09202,DD05180,NA,NA
2006-10-20,f,DD09203,DD05272,NA,NA
8/18/20,f,DD09204,DD05331,NA,NA
6/26/20,m,DD09205,DD05420,NA,NA
5/27/20,m,DD09206,DD05452,NA,NA
7/19/20,f,DD09207,DD05458,NA,NA
7/24/20,f,DD09208,DD05483,NA,NA
5/29/20,f,DD09209,DD05494,NA,NA
7/13/20,m,DD09210,DD05536,NA,NA
8/24/20,m,DD09211,DD05546,NA,NA
6/28/20,f,DD09212,DD05556,NA,NA
6/24/20,f,DD09213,DD05562,NA,NA
2008-10-20,m,DD09214,DD05573,NA,NA
2008-01-20,f,DD09215,DD05579,NA,NA
7/15/20,f,DD09216,DD05580,NA,NA
7/23/20,m,DD09217,DD05591,NA,NA
8/15/20,m,DD09218,DD05597,NA,NA
8/15/20,f,DD09219,DD05597,NA,NA
7/22/20,f,DD09220,DD05598,NA,NA
2007-01-20,m,DD09221,DD05622,NA,NA
7/25/20,m,DD09222,DD05627,NA,NA
2009-02-20,m,DD09223,DD05645,NA,NA
5/24/20,m,DD09224,DD05663,NA,NA
5/28/20,f,DD09225,DD05670,NA,NA
2008-07-20,m,DD09226,DD05673,NA,NA
7/14/20,m,DD09227,DD05676,NA,NA
10/13/20,f,DD09228,DD05677,NA,NA
7/13/20,m,DD09229,DD05678,NA,NA
6/25/20,m,DD09230,DD05679,NA,NA
6/25/20,f,DD09231,DD05696,NA,NA
8/31/20,f,DD09232,DD05851,NA,NA
8/20/20,m,DD09233,DD05864,NA,NA
2008-11-20,m,DD09234,DD05868,NA,NA
8/22/20,m,DD09235,DD05870,NA,NA
7/19/20,f,DD09236,DD06126,NA,NA
1/18/84,f,DD09237,DD06143,NA,NA
3/6/84,m,DD09238,DD01259,NA,NA
2/6/84,m,DD09239,DD03680,NA,NA
1/7/84,m,DD09240,DD03619,NA,NA
3/3/84,m,DD09241,DD05839,NA,NA
4/7/84,f,DD09242,DD02484,NA,NA
2/21/84,f,DD09243,DD04695,NA,NA
1/1/84,m,DD09244,DD04052,DD05221,NA
5/7/65,f,DD09245,DD10843,NA,NA
3/29/84,m,DD09246,DD06847,NA,NA
5/17/84,f,DD09247,DD06195,NA,NA
2/2/84,m,DD09248,DD02892,DD03536,NA
1/25/85,f,DD09249,DD05763,NA,NA
1/15/85,f,DD09250,DD06141,NA,NA
1/12/85,m,DD09251,DD06193,NA,NA
2/24/85,m,DD09252,DD04578,NA,NA
2/6/85,m,DD09253,DD04844,DD05278,NA
3/27/85,f,DD09254,DD03502,NA,NA
2/3/85,m,DD09255,DD02522,NA,NA
4/14/65,f,DD09256,DD06338,NA,NA
1/12/85,m,DD09257,DD02367,NA,NA
2/7/85,m,DD09258,DD01170,NA,NA
2/19/85,f,DD09259,DD04116,NA,NA
3/20/85,f,DD09260,DD06526,NA,NA
2/13/85,f,DD09261,DD03680,NA,NA
3/13/85,m,DD09262,DD05367,NA,NA
2/18/85,m,DD09263,DD03627,NA,NA
5/21/85,m,DD09264,DD06375,NA,DD06375
2/16/85,m,DD09265,DD05243,DD04170,NA
3/17/85,m,DD09266,DD03687,NA,NA
3/7/65,m,DD09267,DD11408,NA,NA
2/5/85,f,DD09268,DD04669,NA,NA
4/8/85,m,DD09269,DD03043,DD04694,DD03043
2/19/85,m,DD09270,DD02397,NA,NA
3/10/85,m,DD09271,DD06200,NA,NA
1/29/85,f,DD09272,DD05306,NA,NA
2/19/85,f,DD09273,DD04849,NA,NA
1/1/85,f,DD09274,DD02454,NA,DD02454
6/26/56,u,DD09275,DD01136,NA,NA
2/14/85,m,DD09276,DD06448,NA,NA
5/21/57,u,DD09277,DD00268,NA,NA
3/10/85,f,DD09278,DD04847,NA,NA
1/21/85,f,DD09279,DD04267,NA,NA
1/28/59,u,DD09280,DD00029,NA,NA
3/1/59,m,DD09281,DD00126,NA,NA
2/23/59,f,DD09282,DD00187,NA,NA
1/1/59,m,DD09283,DD11554,NA,NA
3/20/59,m,DD09284,DD11630,NA,NA
3/31/65,m,DD09285,DD00272,NA,NA
4/13/85,m,DD09286,DD06143,NA,NA
2/22/60,m,DD09287,DD00001,NA,NA
2/23/60,u,DD09288,DD00002,NA,NA
3/21/60,m,DD09289,DD00239,NA,NA
4/24/60,f,DD09290,DD00246,NA,NA
3/2/60,u,DD09291,DD00268,NA,NA
4/18/60,f,DD09292,DD00271,NA,NA
4/5/60,m,DD09293,DD00272,NA,NA
3/19/60,f,DD09294,DD00562,NA,NA
3/17/60,m,DD09295,DD00594,NA,NA
3/31/60,m,DD09296,DD05867,NA,NA
3/9/60,m,DD09297,DD06085,NA,NA
2/18/60,u,DD09298,DD06453,NA,NA
3/6/60,f,DD09299,DD06715,NA,NA
2/15/85,m,DD09300,DD04114,NA,NA
3/26/61,m,DD09301,DD00028,NA,NA
3/26/61,m,DD09302,DD00059,NA,NA
3/17/61,m,DD09303,DD00062,NA,NA
3/18/61,f,DD09304,DD00156,NA,NA
3/19/61,f,DD09305,DD00157,NA,NA
3/22/61,m,DD09306,DD00275,NA,NA
3/24/61,m,DD09307,DD00596,NA,NA
2/24/61,f,DD09308,DD00597,NA,NA
2/25/61,f,DD09309,DD00620,NA,NA
3/17/61,m,DD09310,DD00649,NA,NA
5/8/61,m,DD09311,DD06063,NA,NA
3/24/61,m,DD09312,DD11647,NA,NA
4/8/85,m,DD09313,DD03626,NA,DD03626
3/3/62,u,DD09314,DD00029,NA,NA
4/27/62,m,DD09315,DD00033,NA,NA
3/15/62,u,DD09316,DD00058,NA,NA
3/20/62,m,DD09317,DD00119,NA,NA
3/24/62,f,DD09318,DD00243,NA,NA
4/3/62,u,DD09319,DD00246,NA,NA
3/12/62,m,DD09320,DD00562,NA,NA
2/24/62,f,DD09321,DD00595,NA,NA
5/5/62,m,DD09322,DD05845,NA,NA
4/1/62,f,DD09323,DD05942,NA,NA
3/22/62,f,DD09324,DD05975,NA,NA
3/3/62,m,DD09325,DD06294,NA,NA
4/25/62,m,DD09326,DD06336,NA,NA
3/8/62,f,DD09327,DD06338,NA,NA
3/24/62,f,DD09328,DD11558,NA,NA
4/4/62,m,DD09329,DD11564,NA,NA
4/21/62,f,DD09330,DD11647,NA,NA
2/19/85,f,DD09331,DD05814,DD04633,DD05814
1/7/63,f,DD09332,DD00029,NA,NA
5/3/63,m,DD09333,DD00060,NA,NA
1/23/63,m,DD09334,DD00153,NA,NA
2/1/63,m,DD09335,DD00208,NA,NA
3/13/63,m,DD09336,DD00239,NA,NA
3/4/63,m,DD09337,DD00243,NA,NA
5/3/63,m,DD09338,DD00270,NA,NA
3/8/63,m,DD09339,DD00275,NA,NA
3/15/63,f,DD09340,DD00560,NA,NA
2/15/63,f,DD09341,DD00562,NA,NA
4/5/63,m,DD09342,DD00592,NA,NA
3/13/63,f,DD09343,DD00593,NA,NA
2/4/63,f,DD09344,DD05942,NA,NA
3/13/63,f,DD09345,DD06306,NA,NA
3/8/63,m,DD09346,DD06313,NA,NA
3/15/63,m,DD09347,DD06460,NA,NA
2/21/63,m,DD09348,DD06593,NA,NA
2/5/63,u,DD09349,DD06595,NA,NA
3/13/63,m,DD09350,DD06601,NA,NA
5/2/63,m,DD09351,DD06732,NA,NA
2/24/63,m,DD09352,DD06733,NA,NA
2/10/63,m,DD09353,DD11558,NA,NA
1/29/85,m,DD09354,DD04408,DD05808,DD06383
2/20/64,u,DD09355,DD00028,NA,NA
2/7/64,u,DD09356,DD00153,NA,NA
2/20/64,m,DD09357,DD00562,NA,NA
2/11/64,u,DD09358,DD00627,NA,NA
3/28/64,m,DD09359,DD05734,NA,NA
4/29/64,m,DD09360,DD06249,NA,NA
2/20/64,m,DD09361,DD06715,NA,NA
2/18/64,m,DD09362,DD07120,NA,NA
2/25/64,m,DD09363,DD11401,NA,NA
1/15/64,m,DD09364,DD11565,NA,NA
2/19/64,m,DD09365,DD11647,NA,NA
3/22/85,f,DD09366,DD04052,DD04170,NA
3/29/65,u,DD09367,DD00058,NA,NA
3/3/65,m,DD09368,DD00067,NA,NA
1/26/65,m,DD09369,DD00153,NA,NA
3/24/65,m,DD09370,DD00213,NA,NA
7/29/65,u,DD09371,DD00238,NA,NA
3/1/65,f,DD09372,DD00564,NA,NA
2/9/65,f,DD09373,DD00567,NA,NA
3/29/65,f,DD09374,DD00627,NA,NA
3/29/65,f,DD09375,DD00649,NA,NA
2/6/65,m,DD09376,DD05942,NA,NA
3/11/65,m,DD09377,DD06063,NA,NA
3/8/65,f,DD09378,DD06306,NA,NA
3/10/65,m,DD09379,DD06335,NA,NA
3/19/65,m,DD09380,DD06461,NA,NA
2/27/65,m,DD09381,DD06580,NA,NA
3/19/65,f,DD09382,DD06587,NA,NA
2/21/65,m,DD09383,DD07107,NA,NA
3/4/65,f,DD09384,DD10840,NA,NA
1/6/65,f,DD09385,DD11098,NA,NA
3/14/65,m,DD09386,DD11112,NA,NA
3/8/65,f,DD09387,DD11232,NA,NA
5/10/65,f,DD09388,DD11403,NA,NA
3/15/65,m,DD09389,DD11558,NA,NA
3/24/65,f,DD09390,DD12077,NA,NA
2/28/85,f,DD09391,DD05398,NA,NA
2/21/66,f,DD09392,DD00060,NA,NA
3/1/66,f,DD09393,DD00155,NA,NA
2/16/66,f,DD09394,DD00238,NA,NA
2/25/66,f,DD09395,DD00563,NA,NA
4/17/66,m,DD09396,DD00592,NA,NA
5/18/66,m,DD09397,DD00626,NA,NA
2/24/66,u,DD09398,DD00627,NA,NA
2/18/66,f,DD09399,DD05975,NA,NA
3/3/66,f,DD09400,DD06063,NA,NA
3/10/66,m,DD09401,DD06085,NA,NA
2/3/66,f,DD09402,DD06107,NA,NA
3/3/66,m,DD09403,DD06292,NA,NA
3/24/66,m,DD09404,DD06338,NA,NA
4/3/66,m,DD09405,DD06460,NA,NA
4/6/66,f,DD09406,DD06462,NA,NA
3/12/66,f,DD09407,DD06466,NA,NA
3/21/66,f,DD09408,DD06580,NA,NA
4/29/66,m,DD09409,DD06724,NA,NA
2/15/66,f,DD09410,DD06733,NA,NA
4/14/66,m,DD09411,DD07110,NA,NA
3/18/66,f,DD09412,DD07115,NA,NA
2/18/66,m,DD09413,DD10830,NA,NA
4/22/66,f,DD09414,DD10840,NA,NA
4/7/66,m,DD09415,DD10842,NA,NA
2/14/66,f,DD09416,DD10970,NA,NA
2/8/66,f,DD09417,DD10987,NA,NA
2/16/66,m,DD09418,DD11111,NA,NA
2/19/66,f,DD09419,DD11112,NA,NA
1/27/66,m,DD09420,DD11120,NA,NA
3/15/66,m,DD09421,DD11244,NA,NA
3/12/66,m,DD09422,DD11248,NA,NA
2/14/66,m,DD09423,DD11398,NA,NA
3/16/66,m,DD09424,DD11399,NA,NA
4/13/66,m,DD09425,DD11401,NA,NA
3/21/66,f,DD09426,DD11404,NA,NA
4/13/66,f,DD09427,DD11418,NA,NA
5/13/66,f,DD09428,DD11534,NA,NA
2/13/66,m,DD09429,DD11555,NA,NA
2/25/66,m,DD09430,DD11557,NA,NA
3/19/66,f,DD09431,DD11559,NA,NA
2/23/66,f,DD09432,DD11560,NA,NA
3/25/66,f,DD09433,DD11630,NA,NA
3/14/66,f,DD09434,DD11632,NA,NA
3/15/66,m,DD09435,DD11635,NA,NA
3/9/66,m,DD09436,DD11646,NA,NA
3/5/66,m,DD09437,DD11647,NA,NA
3/4/66,f,DD09438,DD11878,NA,NA
3/25/66,f,DD09439,DD11889,NA,NA
3/19/66,m,DD09440,DD11894,NA,NA
2/28/66,f,DD09441,DD11923,NA,NA
2/18/66,m,DD09442,DD12077,NA,NA
3/15/66,f,DD09443,DD12247,NA,NA
4/7/66,f,DD09444,DD12359,NA,NA
3/6/85,m,DD09445,DD04054,DD03501,NA
3/21/67,m,DD09446,DD00127,NA,NA
5/25/67,m,DD09447,DD00272,NA,NA
2/1/67,f,DD09448,DD06063,NA,NA
3/7/67,m,DD09449,DD06306,NA,NA
3/13/67,f,DD09450,DD06464,NA,NA
1/1/67,u,DD09451,DD07121,NA,NA
2/17/67,f,DD09452,DD10839,NA,NA
3/21/67,m,DD09453,DD10965,NA,NA
2/11/67,m,DD09454,DD10968,NA,NA
2/21/67,m,DD09455,DD11243,NA,NA
3/21/67,m,DD09456,DD11415,NA,NA
3/31/67,m,DD09457,DD11521,NA,NA
2/7/67,f,DD09458,DD11555,NA,NA
